arch,perturbation,perturbation_size,c_source,c_target,time_standard,time_advstd,delta_standard_lower_bound,delta_standard_upper_bound,delta_advstd_lower_bound,delta_advstd_upper_bound,delta_error,mip_start,branch_priorities,lp_basis,bound_tightening,var_hint,zono_bounds,n1_probe,relax_threshold,relax_mode,elim_org,elim_pert,relaxed_org,relaxed_pert,seed,how_much_faster,lp_optimization_time,time_advstd_with_lp,how_much_faster_with_lp,gap_standard,gap_advstd,solve_status_standard,solve_status_advstd,standard_file,advstd_file
cnn1,translation,"3,3",1,3,1812.65,1815.95,72.219763,74.509132,72.547681,74.752727,0.243596,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,82,108,4,,0.00,1815.95,1.00x,2.289369,2.205046,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_3,3/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912303076876_cnn1_translation_3.0,3.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_3,3/advStd_cnn1_N1_model_seed42_itr20/63912588601914_n2_cnn1_translation_3.0,3.0_ctag1_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
cnn1,translation,"3,3",1,3,1812.65,1815.95,72.219763,74.509132,72.547681,74.752727,0.243596,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,82,108,4,,0.00,1815.95,1.00x,2.289369,2.205046,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_3,3/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912303076876_cnn1_translation_3.0,3.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_3,3/advStd_cnn1_N1_model_seed42_itr20/63912972266742_n2_cnn1_translation_3.0,3.0_ctag1_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
cnn1,translation,"3,3",1,3,1812.65,1815.38,72.219763,74.509132,72.286430,74.528959,0.019828,no,off,no,yes,prev_pgd,no,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,1815.38,1.00x,2.289369,2.242529,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_3,3/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912303076876_cnn1_translation_3.0,3.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_3,3/advStd_cnn1_N1_model_seed42_itr20/63912572738224_n2_cnn1_translation_3.0,3.0_ctag1_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cnn1,translation,"3,3",1,6,1815.56,1819.69,71.738513,74.452082,72.027642,74.439771,-0.012312,no,off,no,yes,direct_pgd,no,off,0.5,btpr,elim not activated,elim not activated,73,108,4,,0.00,1819.69,1.00x,2.713569,2.412128,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_3,3/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912303076876_cnn1_translation_3.0,3.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_3,3/advStd_cnn1_N1_model_seed42_itr20/63912573963219_n2_cnn1_translation_3.0,3.0_ctag1_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_varHintDirectPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
cnn1,translation,"3,3",1,6,1815.56,1823.05,71.738513,74.452082,72.026085,74.501503,0.049421,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,82,108,4,,0.00,1823.05,1.00x,2.713569,2.475418,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_3,3/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912303076876_cnn1_translation_3.0,3.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_3,3/advStd_cnn1_N1_model_seed42_itr20/63912588601914_n2_cnn1_translation_3.0,3.0_ctag1_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
cnn1,translation,"3,3",1,6,1815.56,1823.05,71.738513,74.452082,72.026085,74.501503,0.049421,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,82,108,4,,0.00,1823.05,1.00x,2.713569,2.475418,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_3,3/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912303076876_cnn1_translation_3.0,3.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_3,3/advStd_cnn1_N1_model_seed42_itr20/63912972266742_n2_cnn1_translation_3.0,3.0_ctag1_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
cnn1,translation,"3,3",1,6,1815.56,1825.91,71.738513,74.452082,72.025775,74.510395,0.058313,no,off,no,yes,prev_pgd,no,off,0.5,btpr,elim not activated,elim not activated,73,108,4,,0.00,1825.91,1.01x,2.713569,2.484621,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_3,3/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912303076876_cnn1_translation_3.0,3.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_3,3/advStd_cnn1_N1_model_seed42_itr20/63912574121112_n2_cnn1_translation_3.0,3.0_ctag1_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
cnn1,translation,"3,3",1,6,1815.56,1813.14,71.738513,74.452082,71.695766,74.189854,-0.262229,no,off,no,yes,no,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,1813.14,1.00x,2.713569,2.494087,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_3,3/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912303076876_cnn1_translation_3.0,3.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_3,3/advStd_cnn1_N1_model_seed42_itr20/63912586802301_n2_cnn1_translation_3.0,3.0_ctag1_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cnn1,translation,"3,3",1,8,1820.58,1820.42,72.468282,74.364437,72.720532,74.527378,0.162942,no,off,no,yes,direct_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,82,108,4,,0.00,1820.42,1.00x,1.896155,1.806846,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_3,3/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912303076876_cnn1_translation_3.0,3.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_3,3/advStd_cnn1_N1_model_seed42_itr20/63912588593086_n2_cnn1_translation_3.0,3.0_ctag1_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintDirectPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cnn1,translation,"3,3",1,9,3616.82,3622.13,70.683113,73.390938,70.664279,72.967416,-0.423522,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3622.13,1.00x,2.707824,2.303137,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_3,3/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912925239293_cnn1_translation_3.0,3.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_3,3/advStd_cnn1_N1_model_seed42_itr20/63912970179314_n2_cnn1_translation_3.0,3.0_ctag1_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
cnn1,translation,"3,3",1,9,3616.82,3621.12,70.683113,73.390938,70.912286,73.491396,0.100458,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,82,108,4,,0.00,3621.12,1.00x,2.707824,2.579110,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_3,3/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912925239293_cnn1_translation_3.0,3.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_3,3/advStd_cnn1_N1_model_seed42_itr20/63912972266742_n2_cnn1_translation_3.0,3.0_ctag1_model_seed42_itr20_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
